patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T11_patch-001256_56_26,IU_PDA_T11,56,26,0.5044890642166138,0.0025281596463173,0.0063992240466177,1.7171663889873,1.9912061987780376,-0.30152440071105957,-0.1447022706270218,-0.09641930993114199,0.023061763694775955,bridge128
IU_PDA_T11_patch-001257_60_18,IU_PDA_T11,60,18,0.4649417698383331,4.055162571603432e-05,0.0466431602835655,2.541527319351736,3.190724262524261,-0.16711902618408203,0.2468504160642624,0.0036757466649370535,0.20077353715896606,bridge128
IU_PDA_T11_patch-001258_70_82,IU_PDA_T11,70,82,0.2955681085586548,5.506712113856338e-05,0.0604851841926574,-1.4170644200635916,-1.0113862247473542,-0.5668246746063232,0.08528002351522446,-0.40430610946246553,0.006266034474330289,bridge128
IU_PDA_T11_patch-001259_76_58,IU_PDA_T11,76,58,0.4012773633003235,2.674414645298384e-05,0.1049338802695274,-0.269218050976827,-0.0383572491704218,0.06444403529167175,0.09688397496938705,-0.0036571592092514036,0.05530720753595233,bridge128
IU_PDA_T11_patch-001260_70_40,IU_PDA_T11,70,40,0.4685356020927429,6.163257785374299e-05,0.2857870757579803,-0.7314723401894387,-0.9064743400120976,0.5177350640296936,0.42195549607276917,0.03264497060860906,0.19315772576789772,bridge128
IU_PDA_T11_patch-001261_22_104,IU_PDA_T11,22,104,0.5894331336021423,5.807097113574855e-05,0.0001179696118924,1.442665247341698,1.2805346072079302,0.4546092748641968,0.17912548780441284,0.02531557796256883,0.08033876360527106,bridge128
IU_PDA_T11_patch-001262_72_66,IU_PDA_T11,72,66,0.3727753758430481,0.0034378725104033,0.0001789921807358,-0.339557714636671,-0.0024781334902264,-0.39697396755218506,-0.298383504152298,-0.18317969462701253,-0.012170939573219844,bridge128
IU_PDA_T11_patch-001263_66_90,IU_PDA_T11,66,90,0.2966207265853882,5.328427505446598e-05,0.0022319592535495,0.6971418364869041,1.6205830157117256,0.08539396524429321,0.13290810585021973,0.01970728806086949,0.19359611899458937,bridge128
IU_PDA_T11_patch-001264_48_68,IU_PDA_T11,48,68,0.5275498628616333,0.008014628663659,0.0123449610546231,1.1607156450366534,1.1972795605699156,0.503467857837677,0.1155972108244896,0.4412710980645248,0.03276654013565609,bridge128
IU_PDA_T11_patch-001265_24_6,IU_PDA_T11,24,6,0.3280004262924194,0.0049832547083497,0.2764070332050323,-0.5270269335231077,-0.0420997274998378,0.5234081745147705,0.14181478321552277,-0.001521502754517964,0.02817737896527563,bridge128
