gene,corr_resid,corr_raw,sign_agreement,in_core,in_heldout,is_epithelial
RPTN,-0.0063634426,-0.0053067044,-2.0,False,False,False
RPTOR,-0.002373984,-0.026127193,0.0,False,False,False
RPUSD1,-0.03713526,-0.035697624,-4.0,False,False,False
RPUSD2,0.0009329058,-0.003442626,0.0,False,False,False
RPUSD3,-0.004465309,-0.0063046208,-2.0,False,False,False
RPUSD4,-0.010451666,-0.02270611,-4.0,False,False,False
RRAD,-0.0035300655,-0.023375664,0.0,False,False,False
RRAGA,-0.020596143,-0.026443273,-4.0,False,False,False
RRAGB,-0.02151598,-0.017715292,-2.0,False,False,False
RRAGC,0.0016184156,-0.0008720113,2.0,False,False,False
RRAGD,-0.007371542,-0.014527027,0.0,False,False,False
RRAS,-0.0040799878,-0.018522294,0.0,False,False,False
RRAS2,-0.0021468196,-0.03280179,0.0,False,False,False
RREB1,-0.018379021,-0.04499966,-4.0,False,False,False
RRH,0.0014093369,-0.012118616,0.0,False,False,False
RRM1,-0.0118284,-0.03113629,-2.0,False,False,False
RRM2,-0.007825391,-0.025484744,-4.0,False,False,False
RRM2B,-0.012188049,-0.012635414,-2.0,False,False,False
RRN3,0.0029338794,-0.031870544,-2.0,False,False,False
RRNAD1,-0.001840459,-0.025518011,-2.0,False,False,False
RRP1,-0.0056491653,-0.033342436,0.0,False,False,False
RRP12,-0.0005053254,-0.015495029,0.0,False,False,False
RRP15,0.007065892,-0.015757833,0.0,False,False,False
RRP1B,-0.014051046,-0.025969055,0.0,False,False,False
RRP36,-0.023003645,-0.055775966,-4.0,False,False,False
RRP7A,-0.010869032,-0.043012857,0.0,False,False,False
RRP8,-0.018037736,-0.031180238,-4.0,False,False,False
RRP9,0.0064208675,-0.0049177837,2.0,False,False,False
RRS1,-0.015381343,-0.03915839,-2.0,False,False,False
RS1,-0.00421444,-0.005526838,-1.0,False,False,False
RSAD1,-0.0097424425,-0.033545498,-2.0,False,False,False
RSAD2,-0.0020623372,0.04587446,0.0,False,False,False
RSBN1,-0.012196167,-0.019329492,-4.0,False,False,False
RSBN1L,-0.015543733,-0.04067394,-2.0,False,False,False
RSF1,-0.013589952,-0.03614512,-2.0,False,False,False
RSL1D1,-0.018371,-0.05835489,0.0,False,False,False
RSL24D1,-0.0071757305,-0.015578007,-2.0,False,False,False
RSPH1,-0.008313239,-0.014560952,-2.0,False,False,False
RSPH10B,0.0012817109,0.0030088348,1.0,False,False,False
RSPH10B2,0.0,0.0,0.0,False,False,False
RSPH14,-0.000805715,-0.003164035,0.0,False,False,False
RSPH3,0.005047926,-0.005493939,2.0,False,False,False
RSPH4A,-0.007088118,0.00076496956,0.0,False,False,False
RSPH6A,-0.003925899,-4.7544483e-05,-2.0,False,False,False
RSPH9,-0.011492967,-0.0014714892,-2.0,False,False,False
RSPO1,-0.014017345,-0.009634347,-2.0,False,False,False
RSPO2,0.0030741831,0.010683421,0.0,False,False,False
RSPO3,0.013162956,0.0005119089,2.0,False,False,False
RSPO4,-0.0012364305,0.004225084,-1.0,False,False,False
RSPRY1,-0.0038023368,-0.010894158,-2.0,False,False,False
RSRC1,-0.004875841,-0.035539515,0.0,False,False,False
RSRC2,-0.007639413,-0.02683162,0.0,False,False,False
RSRP1,-0.012340877,-0.06294123,-2.0,False,False,False
RSU1,-0.0032441644,-0.0026150276,0.0,False,False,False
RTBDN,0.006502276,-0.0033643302,2.0,False,False,False
RTCA,-0.00051425956,-0.020289348,-2.0,False,False,False
RTCB,-0.01930309,-0.04431115,-2.0,False,False,False
RTEL1,0.0090311505,0.0067123063,0.0,False,False,False
RTF1,-0.0057636253,-0.01486965,-2.0,False,False,False
RTF2,-0.017566783,-0.03468282,-2.0,False,False,False
RTKN,-0.004343578,-0.018119283,-2.0,False,False,False
RTKN2,0.022801083,0.007760632,2.0,False,False,False
RTL1,-0.00017791733,-0.0020846846,-1.0,False,False,False
RTL10,-0.016027937,-0.035070777,-2.0,False,False,False
RTL3,-0.0017613624,0.016846906,1.0,False,False,False
RTL4,0.0,0.0,0.0,False,False,False
RTL5,-0.019444408,-0.013148028,-2.0,False,False,False
RTL6,-0.013334101,-0.023987714,-2.0,False,False,False
RTL8A,0.0008319655,0.010425948,2.0,False,False,False
RTL8B,-0.008341411,-0.016632482,-4.0,False,False,False
RTL8C,-0.009564936,0.015544489,-2.0,False,False,False
RTL9,0.0010881743,-0.004017745,0.0,False,False,False
RTN1,0.01240232,0.0067318287,2.0,False,False,False
RTN2,-0.005708034,0.00019585923,-2.0,False,False,False
RTN4,-0.019781765,-0.004611441,-2.0,False,False,False
RTN4IP1,-0.012261015,-0.014855451,0.0,False,False,False
RTN4R,0.0053256587,0.0008009216,0.0,False,False,False
RTN4RL1,-0.013754573,-0.012833887,-2.0,False,False,False
RTN4RL2,0.004011691,0.020985337,0.0,False,False,False
RTP1,-0.007995831,-0.0033145999,0.0,False,False,False
RTP2,0.0,0.0,0.0,False,False,False
RTP3,-0.010318326,-0.004898645,-3.0,False,False,False
RTP4,-0.010569255,-0.026817894,-2.0,False,False,False
RTP5,-0.0019525231,0.0024313997,0.0,False,False,False
RTRAF,-0.023878623,-0.034581803,-4.0,False,False,False
RTTN,-0.015357348,-0.020844016,-4.0,False,False,False
RUBCN,0.010917529,-0.0013855118,2.0,False,False,False
RUBCNL,0.0065378803,0.0038023791,0.0,False,False,False
RUFY1,-0.006093749,-0.024148868,-2.0,False,False,False
RUFY2,-0.011330834,-0.01736161,0.0,False,False,False
RUFY3,-0.000691207,0.0027122167,0.0,False,False,False
RUFY4,-0.013832198,-0.010061991,-1.0,False,False,False
RUNDC1,-0.011893536,-0.044590138,-2.0,False,False,False
RUNDC3A,-0.013171688,-0.01757623,0.0,False,False,False
RUNDC3B,-0.002037909,-0.02680635,0.0,False,False,False
RUNX1,0.007623054,0.09184379,0.0,False,False,False
RUNX3,0.013736001,0.006277048,2.0,False,False,False
RUSC1,-0.006305768,-0.008780994,-4.0,False,False,False
RUSC2,0.0053935633,0.032542467,2.0,False,False,False
RUVBL1,-0.001445669,-0.04051303,0.0,False,False,False
RUVBL2,-0.0092342775,-0.03132801,0.0,False,False,False
RWDD1,-0.029814435,-0.037049867,-4.0,False,False,False
RWDD2A,-0.03278786,-0.028879765,-4.0,False,False,False
RWDD2B,-0.008839124,-0.0076583526,0.0,False,False,False
RWDD3,0.009981154,-0.008952135,2.0,False,False,False
RXFP1,0.0049201776,0.014482736,0.0,False,False,False
RXFP2,0.0009654013,7.6639e-05,-1.0,False,False,False
RXFP3,-0.0005355873,-0.0057719154,0.0,False,False,False
RXFP4,-0.0068492107,-0.012366945,0.0,False,False,False
RXRA,-0.020081153,-0.021291597,-4.0,False,False,False
RXRB,-0.006174544,-0.03981234,0.0,False,False,False
RXRG,0.004328961,-0.005438641,-1.0,False,False,False
RXYLT1,-0.0037029695,-0.027244374,0.0,False,False,False
RYBP,0.0037310263,0.024926683,2.0,False,False,False
RYK,-0.011295523,-0.03375537,0.0,False,False,False
RYR1,-0.00753828,-0.0046712263,-2.0,False,False,False
RYR2,0.008801314,0.0112559665,0.0,False,False,False
RYR3,0.0016657575,-0.0006001154,0.0,False,False,False
S100A1,-0.0023857665,-0.00754802,0.0,False,False,False
S100A10,0.07826668,0.09456634,4.0,False,False,False
S100A11,0.05443584,0.07449676,2.0,False,False,False
S100A12,-0.01835087,-0.017388975,-2.0,False,False,False
S100A13,-0.017645014,-0.046888325,-2.0,False,False,False
S100A14,0.00397237,-0.014584867,0.0,False,False,False
S100A16,0.006341394,0.011394624,2.0,False,False,False
S100A2,-0.013999788,0.031672258,-2.0,False,False,False
S100A3,0.004644792,0.014685911,2.0,False,False,False
S100A4,0.2964612,0.29188877,4.0,True,False,False
S100A5,-0.0012094798,0.0022245925,-2.0,False,False,False
S100A6,0.03702038,-0.00574667,2.0,False,False,False
S100A7,-0.0007289552,-0.0016118223,-1.0,False,False,False
S100A7A,-0.0038237763,-0.0060249814,0.0,False,False,False
S100A7L2,0.003064413,0.0034228042,1.0,False,False,False
S100A8,0.030363213,0.036991395,4.0,False,False,False
S100A9,0.013761412,0.024592496,2.0,False,False,False
S100B,0.008636296,0.012979332,0.0,False,False,False
S100G,0.02015618,0.010295028,2.0,False,False,False
S100P,-0.0060475627,-0.09592957,2.0,False,False,False
S100PBP,-0.008757661,-0.022950359,-2.0,False,False,False
S100Z,-0.005445116,-0.0010142061,0.0,False,False,False
S1PR1,-0.011542459,-0.041674674,-2.0,False,False,False
S1PR2,-0.009685915,-0.0027759424,-2.0,False,False,False
S1PR3,-0.00872347,-0.057082497,0.0,False,False,False
S1PR4,-0.018914806,-0.04121427,-2.0,False,False,False
S1PR5,-0.003603194,-0.0015876117,0.0,False,False,False
SAA1,0.0024569626,-0.03271651,0.0,False,False,False
SAA2,-0.0074151247,-0.051425803,-2.0,False,False,False
SAA4,-0.0057966784,-0.006564863,-2.0,False,False,False
SAAL1,-0.008830795,-0.0333603,0.0,False,False,False
SAC3D1,-0.0060677445,-0.012986021,0.0,False,False,False
SACM1L,-0.01329152,-0.038322646,-4.0,False,False,False
SACS,0.0061087436,5.6363177e-05,2.0,False,False,False
SAE1,-0.0008065775,-0.015349829,-2.0,False,False,False
SAFB,-0.023959864,-0.055706687,-2.0,False,False,False
SAFB2,-0.023133341,-0.074555635,-2.0,False,False,False
SAG,-0.0022524889,-5.8238744e-05,-2.0,False,False,False
SAGE1,0.0,0.0,0.0,False,False,False
SALL2,-0.023317179,-0.026584674,-4.0,False,False,False
SALL3,0.0,0.0,0.0,False,False,False
SAMD1,-0.0063570477,-0.032594763,0.0,False,False,False
SAMD10,-0.003501404,-0.019749857,-2.0,False,False,False
SAMD11,-0.019963674,-0.01979036,-4.0,False,False,False
SAMD12,-0.011019083,-0.058109798,-4.0,False,False,False
SAMD13,-0.00025194528,-0.02305594,-2.0,False,False,False
SAMD14,-0.00483715,-0.0012481954,0.0,False,False,False
SAMD15,0.006812997,0.008459162,0.0,False,False,False
SAMD3,0.0029604565,0.0059549576,0.0,False,False,False
SAMD4A,0.036094226,0.021390794,2.0,False,False,False
SAMD4B,0.01342711,0.019283438,2.0,False,False,False
SAMD5,-0.008705466,-0.0152987,0.0,False,False,False
SAMD7,0.0011538484,0.00091364793,0.0,False,False,False
SAMD8,-0.014690012,-0.023880368,-2.0,False,False,False
SAMD9,-0.008845543,-0.022581102,-4.0,False,False,False
SAMD9L,0.000216919,0.0047793053,-2.0,False,False,False
SAMHD1,0.0051598134,-0.02063378,0.0,False,False,False
SAMM50,-0.025699291,-0.046959728,-4.0,False,False,False
SAMSN1,0.004369477,0.0053496705,0.0,False,False,False
SAP130,-0.0035387361,-0.03135446,-2.0,False,False,False
SAP18,-0.0087180985,-0.039366663,0.0,False,False,False
SAP25,-0.0017349933,-0.035728365,-2.0,False,False,False
SAP30,-0.0009188135,0.016729705,0.0,False,False,False
SAP30BP,-0.018952051,-0.04460554,-2.0,False,False,False
SAP30L,-0.015710466,-0.018082924,-2.0,False,False,False
SAPCD1,-0.011800833,-0.023350053,-2.0,False,False,False
SAPCD2,-0.019536253,-0.03649877,0.0,False,False,False
SAR1A,-0.025731489,-0.029539283,-2.0,False,False,False
SAR1B,-0.020738874,-0.060623106,-4.0,False,False,False
SARDH,0.0028499728,0.0085884305,2.0,False,False,False
SARM1,-0.00954554,-0.028012834,-2.0,False,False,False
SARS,-0.013977658,-0.043129858,-2.0,False,False,False
SARS2,-0.022452736,-0.033075947,-4.0,False,False,False
SART1,-0.010062827,-0.027623981,0.0,False,False,False
SART3,-0.033573367,-0.045736093,-4.0,False,False,False
SASH1,-0.0076306374,-0.012619272,0.0,False,False,False
SASH3,-0.011815547,-0.026045557,-2.0,False,False,False
SASS6,-0.021821078,-0.040295463,-4.0,False,False,False
SAT1,0.03782092,0.012966423,4.0,False,False,False
SAT2,-0.025363648,-0.048072606,-2.0,False,False,False
SATB1,0.0033211766,-0.0025009252,0.0,False,False,False
SATB2,-0.014553918,-0.016806534,-2.0,False,False,False
SATL1,0.0071556475,0.005603099,1.0,False,False,False
SAV1,-0.010448538,-0.028931044,-2.0,False,False,False
SAXO1,-0.00055304257,0.005678826,-1.0,False,False,False
SAXO2,-0.0073586125,-0.0024361792,-2.0,False,False,False
SAYSD1,0.0030200782,-0.004403052,0.0,False,False,False
SBDS,0.0047640647,-0.0014739749,0.0,False,False,False
SBF2,-0.012435824,-0.03271151,-2.0,False,False,False
SBK1,-0.006381101,-0.0017092798,1.0,False,False,False
SBK2,-0.009859582,0.0019839844,-1.0,False,False,False
SBK3,-0.00392864,-0.008402584,0.0,False,False,False
SBNO1,-0.008377254,-0.040322114,-2.0,False,False,False
SBNO2,-0.021024581,-0.049021415,-2.0,False,False,False
SBSN,0.0018130813,-9.2131784e-05,0.0,False,False,False
SBSPON,-0.0032261792,-0.042190157,2.0,False,False,False
SC5D,-0.027172724,-0.052505847,-2.0,False,False,False
SCAF1,0.01469442,0.012623234,2.0,False,False,False
SCAF11,-0.0069914144,-0.036172967,-2.0,False,False,False
SCAF4,-0.01115004,-0.04159026,-2.0,False,False,False
SCAF8,-0.0017531784,-0.014122082,2.0,False,False,False
SCAI,-0.010906588,-0.021662708,-2.0,False,False,False
SCAMP1,-0.0113308495,-0.025339596,0.0,False,False,False
SCAMP2,0.007034543,-0.043651085,0.0,False,False,False
SCAMP3,-0.016553078,-0.032681357,-4.0,False,False,False
SCAMP4,-0.011575988,-0.020713152,-2.0,False,False,False
SCAMP5,-0.009166302,-0.037398826,-2.0,False,False,False
SCAND1,-0.001969994,-0.01162379,0.0,False,False,False
SCAP,-0.029772233,-0.05770691,-2.0,False,False,False
SCAPER,0.00065942993,-0.014087935,2.0,False,False,False
SCARA3,-0.013720863,-0.006608571,0.0,False,False,False
SCARA5,0.012550304,-0.028448557,2.0,False,False,False
SCARB1,-0.029267339,-0.099777736,-4.0,False,False,False
SCARB2,0.0026926748,0.0069068726,2.0,False,False,False
SCARF1,-0.00053772796,-0.0064576403,0.0,False,False,False
SCART1,-0.011572968,-0.02067522,-2.0,False,False,False
SCCPDH,-0.013212298,-0.054394882,0.0,False,False,False
SCD,0.007949365,-0.05850102,2.0,False,False,False
SCD5,-0.018406453,-0.048450205,0.0,False,False,False
SCEL,0.04937371,0.011024291,4.0,False,False,False
SCFD1,-0.011034417,-0.026454631,-2.0,False,False,False
SCFD2,0.0035782373,-0.019798234,0.0,False,False,False
SCG2,-0.0035533311,-0.006346124,0.0,False,False,False
SCG3,-0.017288392,-0.017564174,-2.0,False,False,False
SCG5,0.003500171,0.012837797,0.0,False,False,False
SCGB1A1,-0.014103334,0.0033062466,-2.0,False,False,False
SCGB1C2,0.014278481,0.010110451,2.0,False,False,False
SCGB1D1,-0.00150271,0.0023935065,-2.0,False,False,False
SCGB1D2,0.015172228,0.020143319,3.0,False,False,False
SCGB1D4,0.013475284,0.0052524027,3.0,False,False,False
SCGB2A1,-0.020014748,-0.029403575,-2.0,False,False,False
SCGB2A2,-0.0105510475,-0.013087811,-1.0,False,False,False
SCGB2B2,-0.0022847853,-0.008584183,0.0,False,False,False
SCGB3A1,-0.0054659047,-0.011739897,0.0,False,False,False
SCGB3A2,0.010568909,0.015508235,1.0,False,False,False
SCGN,-0.0056492053,-0.008020239,0.0,False,False,False
SCIMP,-0.0028496138,-0.015557516,0.0,False,False,False
SCIN,-0.004058212,-0.020530332,-2.0,False,False,False
SCLT1,-0.01591076,-0.04004907,-2.0,False,False,False
SCLY,0.0050449534,-0.0068358034,2.0,False,False,False
SCMH1,-0.0150548145,-0.02365361,-2.0,False,False,False
SCML1,-0.035599988,-0.07288352,-4.0,False,False,False
SCML2,-0.0012823376,0.0042929645,-1.0,False,False,False
SCML4,-0.015997676,-0.045345813,-4.0,False,False,False
SCN10A,-0.00029340226,0.0035294215,-1.0,False,False,False
SCN11A,-0.005955039,-0.0057226606,0.0,False,False,False
SCN1A,0.0014525321,-0.0020277125,1.0,False,False,False
SCN1B,0.0018294096,-0.027112242,0.0,False,False,False
SCN2A,0.0060582603,0.0150008,0.0,False,False,False
SCN2B,0.0017787383,0.008895179,0.0,False,False,False
SCN3A,0.006996413,-0.0006813067,1.0,False,False,False
SCN3B,-0.0015372288,-0.005385444,-2.0,False,False,False
SCN4A,0.00068487646,-0.0090112705,-1.0,False,False,False
SCN4B,0.0094349915,0.0021532313,2.0,False,False,False
SCN5A,0.013959138,0.01892213,2.0,False,False,False
SCN7A,-0.017889975,-0.03626422,-2.0,False,False,False
SCN8A,-0.008241083,0.0042019403,-2.0,False,False,False
SCN9A,0.00037546782,-0.01475789,0.0,False,False,False
SCNM1,0.007056515,-0.008682884,2.0,False,False,False
SCNN1A,0.0042727315,-0.05289371,2.0,False,False,False
SCNN1B,0.0067497464,-0.009688849,2.0,False,False,False
SCNN1D,0.0042797145,-0.0035288883,2.0,False,False,False
SCNN1G,-0.0027470123,-0.006404219,0.0,False,False,False
SCO1,-0.002179604,-0.031587776,0.0,False,False,False
SCO2,0.012554257,0.011097521,2.0,False,False,False
SCP2,-0.0035347056,-0.055538,2.0,False,False,False
SCP2D1,-0.005001624,-0.002907332,-1.0,False,False,False
SCPEP1,-0.028297123,-0.027598444,-2.0,False,False,False
SCRG1,0.01574606,-0.0063328054,2.0,False,False,False
SCRIB,-0.021738507,-0.05510226,-2.0,False,False,False
SCRN1,-0.013402802,-0.024554718,-2.0,False,False,False
SCRN2,-0.0017331978,-0.03249988,0.0,False,False,False
SCRN3,-0.02010218,-0.030608322,-2.0,False,False,False
SCRT1,0.0076551493,0.007443489,3.0,False,False,False
SCRT2,-0.005245787,-0.0062806755,-1.0,False,False,False
SCT,0.0012233417,0.057750188,0.0,False,False,False
SCTR,-0.0012251248,-0.033063423,0.0,False,False,False
SCUBE1,-0.015785867,-0.025095657,0.0,False,False,False
SCUBE2,-0.018666195,0.07236068,-4.0,False,False,False
SCUBE3,-0.028764585,0.080982186,-2.0,False,False,False
SCX,-0.010526127,-0.029943604,0.0,False,False,False
SCYGR4,-0.0018040095,0.0046369056,-1.0,False,False,False
SCYGR8,0.0,0.0,0.0,False,False,False
SCYL1,0.008061942,-0.003164737,2.0,False,False,False
SCYL3,-0.0031748777,-0.008200394,-4.0,False,False,False
SDAD1,0.007834051,-0.007669039,2.0,False,False,False
SDC1,-0.010824516,0.11886399,0.0,False,False,False
SDC2,-0.017213296,0.033521887,-2.0,False,False,False
SDC3,-0.013098111,-0.0378144,-2.0,False,False,False
SDC4,0.017406244,-0.070259705,0.0,False,False,False
SDCBP,-0.0092312405,-0.045950152,-2.0,False,False,False
SDCBP2,0.003913251,-0.033419073,-2.0,False,False,False
SDCCAG8,-0.014202644,-0.034424637,-2.0,False,False,False
SDE2,-0.017566416,-0.04093279,-4.0,False,False,False
SDF2,-0.019452306,-0.038803518,-2.0,False,False,False
SDF2L1,-0.006462412,-0.014677759,-4.0,False,False,False
SDF4,0.00028222008,0.0047851605,-2.0,False,False,False
SDHA,-0.034414455,-0.080158606,-2.0,False,False,False
SDHAF1,-0.002072329,-0.0038764505,1.0,False,False,False
SDHAF3,-0.0059588496,-0.020232715,0.0,False,False,False
SDHAF4,-0.0039050137,-0.017894778,-2.0,False,False,False
SDHB,-0.01434218,-0.049225077,-2.0,False,False,False
SDHD,-0.0013661715,-0.00036706857,0.0,False,False,False
SDK1,-0.0072188852,-0.0050688386,-2.0,False,False,False
SDK2,-0.008467621,-0.017287068,0.0,False,False,False
SDR16C5,-0.014908439,-0.06605842,0.0,False,False,False
SDR39U1,-0.009317036,-0.0495688,-2.0,False,False,False
SDR42E1,-0.0005476526,-0.029855767,0.0,False,False,False
SDR42E2,-0.0013915692,-0.0043332735,0.0,False,False,False
SDR9C7,-0.02756831,-0.018958166,-3.0,False,False,False
SDS,0.0025850828,0.006001656,0.0,False,False,False
SDSL,0.021335356,0.012593161,0.0,False,False,False
SEBOX,-0.0006352603,-0.0026273108,1.0,False,False,False
SEC11A,-0.013153861,-0.039454587,-2.0,False,False,False
SEC11C,-0.003752384,-0.049342383,-2.0,False,False,False
SEC13,-0.007850729,-0.016537268,0.0,False,False,False
SEC14L2,0.015047445,0.006456839,2.0,False,False,False
SEC14L3,0.0046049813,0.008473782,0.0,False,False,False
SEC14L4,-0.0052000606,-0.00015577464,-2.0,False,False,False
SEC14L5,-0.0016572811,-0.010946374,-1.0,False,False,False
SEC14L6,-0.001603982,-0.0011181203,2.0,False,False,False
SEC16A,-0.014306292,-0.021395756,0.0,False,False,False
SEC16B,0.0042821835,-0.009220912,2.0,False,False,False
SEC22A,-0.0039169574,0.0011307951,0.0,False,False,False
SEC22B,-0.0045312843,-0.010864585,0.0,False,False,False
SEC22C,-0.0019398183,0.00036711222,0.0,False,False,False
SEC23A,-0.003762792,0.019738425,-2.0,False,False,False
SEC23B,-0.022009773,-0.04414057,-2.0,False,False,False
SEC23IP,-0.011851443,-0.033809733,-2.0,False,False,False
SEC24A,0.0033873091,-0.019748969,2.0,False,False,False
SEC24B,0.009788598,-0.0047633927,2.0,False,False,False
SEC24C,-0.010407952,-0.040853746,0.0,False,False,False
SEC24D,-0.032216776,0.022148116,-2.0,False,False,False
SEC31A,0.0012990898,0.008207098,-2.0,False,False,False
SEC31B,-0.025827546,-0.045630135,-2.0,False,False,False
SEC61A1,-0.0025827808,-0.016743658,-2.0,False,False,False
SEC61A2,-0.008829303,-0.020358803,-2.0,False,False,False
SEC61G,0.013044201,0.0019876277,2.0,False,False,False
SEC62,-0.008716106,-0.034616034,0.0,False,False,False
SEC63,-0.0067434506,-0.037511,-2.0,False,False,False
SECISBP2,-0.009342925,-0.039745048,-2.0,False,False,False
SECISBP2L,0.007973786,0.004105966,0.0,False,False,False
SECTM1,0.00824148,0.0044160867,2.0,False,False,False
SEH1L,-0.0073116357,-0.03870627,0.0,False,False,False
SEL1L,0.0044936673,-0.024910128,2.0,False,False,False
SEL1L2,0.015571119,0.004391837,2.0,False,False,False
SEL1L3,-0.031727735,-0.06300083,-2.0,False,False,False
SELE,0.01310038,0.0017262674,4.0,False,False,False
SELENBP1,-0.026824614,-0.07450145,-2.0,False,False,False
SELENOF,-0.00432622,-0.026546132,-2.0,False,False,False
SELENOH,-0.023596006,-0.05086489,-2.0,False,False,False
SELENOI,-0.0021645192,-0.018236773,2.0,False,False,False
SELENOK,-0.022899145,-0.05689083,-2.0,False,False,False
SELENOM,-0.0058761993,0.05230289,2.0,False,False,False
SELENON,-0.0031596515,0.009032003,0.0,False,False,False
SELENOO,-0.010657474,-0.03649417,0.0,False,False,False
SELENOP,-0.016254986,-0.086162224,0.0,False,False,False
SELENOS,-0.008196879,-0.031433742,0.0,False,False,False
SELENOW,-0.012340746,-0.037335,0.0,False,False,False
SELL,0.00023619155,-0.04034936,0.0,False,False,False
SELP,0.0015231734,-0.015548633,0.0,False,False,False
SELPLG,0.011114984,-0.011280413,2.0,False,False,False
SEM1,-0.018176248,-0.023190187,-2.0,False,False,False
SEMA3A,-0.0017905436,-0.017245065,0.0,False,False,False
SEMA3B,-0.013406355,-0.073995486,0.0,False,False,False
SEMA3C,0.0016788836,0.071726784,2.0,False,False,False
SEMA3D,-0.0015956197,0.02279056,-2.0,False,False,False
SEMA3E,-0.021227637,-0.030016534,-2.0,False,False,False
SEMA3F,-0.0009963405,-0.0075441995,0.0,False,False,False
SEMA3G,-0.014333149,-0.038042728,-4.0,False,False,False
SEMA4A,-0.013230374,-0.022250557,-4.0,False,False,False
SEMA4B,0.0087469835,-0.0395312,2.0,False,False,False
SEMA4C,-0.010198083,-0.025259472,-4.0,False,False,False
SEMA4D,-0.003285719,-0.035181522,0.0,False,False,False
SEMA4F,-0.012426243,-0.024540976,-2.0,False,False,False
SEMA4G,-0.004958691,-0.037108574,-2.0,False,False,False
SEMA5A,-0.008065458,0.027708214,0.0,False,False,False
SEMA5B,0.0046572345,0.011581073,0.0,False,False,False
SEMA6A,-0.05712432,-0.11152829,-4.0,False,False,False
SEMA6B,0.00045510067,-0.015580568,0.0,False,False,False
SEMA6C,-0.011419265,0.0021254038,-2.0,False,False,False
SEMA6D,0.0016592492,0.0030470993,2.0,False,False,False
SEMA7A,0.020548824,0.011490267,0.0,False,False,False
SEMG1,-0.006092469,-0.0028052076,0.0,False,False,False
SEMG2,-0.005610634,-0.0047862246,-2.0,False,False,False
SENP1,-0.021663457,-0.026807535,-4.0,False,False,False
SENP2,-0.0045753345,-0.02636199,-2.0,False,False,False
SENP3,-0.010423046,-0.026843356,0.0,False,False,False
SENP5,-0.01677893,-0.035926595,-2.0,False,False,False
SENP6,-0.0044287946,-0.028486816,-4.0,False,False,False
SENP7,-0.0014294959,-0.014534486,-2.0,False,False,False
SENP8,0.007114987,0.0014361315,0.0,False,False,False
SEPHS1,-0.012798865,-0.021562848,-2.0,False,False,False
SEPHS2,-0.02608574,-0.055079833,-4.0,False,False,False
SEPSECS,-0.0013764141,-0.016630942,0.0,False,False,False
SEPTIN1,-0.017466089,-0.054302763,-2.0,False,False,False
SEPTIN10,-0.012603568,-0.019569121,-2.0,False,False,False
SEPTIN11,-0.010244729,0.04850967,0.0,False,False,False
SEPTIN12,-0.010717987,-0.0045243255,-2.0,False,False,False
SEPTIN14,-0.0025561217,-0.0046508927,-2.0,False,False,False
SEPTIN2,-0.014528719,-0.027619353,-2.0,False,False,False
SEPTIN3,0.0050123897,0.0020510424,2.0,False,False,False
SEPTIN4,-0.022413483,-0.024462719,-2.0,False,False,False
SEPTIN5,-0.0006455026,0.041052997,0.0,False,False,False
SEPTIN6,-0.018153405,-0.04976187,0.0,False,False,False
SEPTIN7,-0.0075198812,-0.015631124,0.0,False,False,False
SEPTIN8,0.008815666,0.044357568,2.0,False,False,False
SEPTIN9,-0.013231235,-0.06325004,-2.0,False,False,False
SERAC1,-0.019401487,-0.015889073,-2.0,False,False,False
SERBP1,-0.016240947,-0.067200124,-2.0,False,False,False
SERF2,-0.000287503,0.034542304,0.0,False,False,False
SERGEF,0.0015742816,-0.03183288,0.0,False,False,False
SERINC1,-0.01728442,-0.045790654,0.0,False,False,False
SERINC2,0.0047235317,-0.030778324,0.0,False,False,False
SERINC3,-0.0129777305,-0.023476275,-2.0,False,False,False
SERINC4,-0.0003924193,0.008905338,0.0,False,False,False
SERINC5,-0.014509883,-0.041516647,-2.0,False,False,False
SERP1,-0.007881937,-0.033378806,-2.0,False,False,False
SERP2,-0.011016337,-0.0058571473,-2.0,False,False,False
SERPINA1,-0.009711004,-0.067423984,-2.0,False,False,False
SERPINA10,0.010922125,0.005771959,3.0,False,False,False
SERPINA11,-0.0097780395,-0.011302802,-2.0,False,False,False
SERPINA12,-0.0029203445,0.0021650055,0.0,False,False,False
SERPINA3,-0.031015916,-0.09016582,-4.0,False,False,False
SERPINA4,-0.01586716,-0.02959393,-4.0,False,False,False
SERPINA5,-0.041639328,-0.12413734,-4.0,False,False,False
SERPINA6,-0.008459007,-0.010952622,0.0,False,False,False
SERPINA7,-0.0048910338,-0.002539757,-1.0,False,False,False
SERPINA9,-0.02345036,-0.024250194,-3.0,False,False,False
SERPINB1,0.00661588,-0.049682263,0.0,False,False,False
SERPINB10,0.012542361,0.010489669,1.0,False,False,False
SERPINB11,0.0,0.0,0.0,False,False,False
SERPINB12,-0.004900105,0.0016819334,-1.0,False,False,False
SERPINB13,0.003725033,0.012243705,3.0,False,False,False
SERPINB2,0.014464069,-0.011419211,2.0,False,False,False
SERPINB3,-0.010333822,-0.017922938,0.0,False,False,False
SERPINB5,0.009118399,-0.01519645,2.0,False,False,False
SERPINB6,-0.02308214,-0.093429856,-2.0,False,False,False
SERPINB7,0.004071776,0.011141793,2.0,False,False,False
SERPINB8,0.0017805058,-0.01504783,2.0,False,False,False
SERPINB9,-0.022427227,-0.06386783,-2.0,False,False,False
